gene_name,cell_type,is_tf,source,category
SOCS3,muscle-capillary_endothelial_cell,False,tabula,muscle
FOS,muscle-capillary_endothelial_cell,True,tabula,muscle
YBX3,muscle-capillary_endothelial_cell,False,tabula,muscle
GADD45B,muscle-capillary_endothelial_cell,False,tabula,muscle
FABP5,muscle-capillary_endothelial_cell,False,tabula,muscle
CEBPD,muscle-capillary_endothelial_cell,True,tabula,muscle
HSPA1A,muscle-capillary_endothelial_cell,False,tabula,muscle
HSPA1B,muscle-capillary_endothelial_cell,False,tabula,muscle
HSPH1,muscle-capillary_endothelial_cell,False,tabula,muscle
HSP90AA1,muscle-capillary_endothelial_cell,False,tabula,muscle
SRGN,muscle-capillary_endothelial_cell,False,tabula,muscle
HSPB1,muscle-capillary_endothelial_cell,False,tabula,muscle
DNAJB1,muscle-capillary_endothelial_cell,False,tabula,muscle
HSP90AB1,muscle-capillary_endothelial_cell,False,tabula,muscle
HSPD1,muscle-capillary_endothelial_cell,False,tabula,muscle
UBB,muscle-capillary_endothelial_cell,True,tabula,muscle
IFITM3,muscle-capillary_endothelial_cell,False,tabula,muscle
EGR1,muscle-capillary_endothelial_cell,True,tabula,muscle
MT1X,muscle-capillary_endothelial_cell,False,tabula,muscle
ADAMTS1,muscle-capillary_endothelial_cell,False,tabula,muscle
HSPA8,muscle-capillary_endothelial_cell,False,tabula,muscle
MT1M,muscle-capillary_endothelial_cell,False,tabula,muscle
CCL2,muscle-capillary_endothelial_cell,False,tabula,muscle
HSPE1,muscle-capillary_endothelial_cell,False,tabula,muscle
HLA-C,muscle-capillary_endothelial_cell,False,tabula,muscle
ITM2B,muscle-capillary_endothelial_cell,False,tabula,muscle
IFITM2,muscle-capillary_endothelial_cell,False,tabula,muscle
TXNIP,muscle-capillary_endothelial_cell,False,tabula,muscle
SLC2A3,muscle-capillary_endothelial_cell,False,tabula,muscle
DDX5,muscle-capillary_endothelial_cell,False,tabula,muscle
TIMP3,muscle-capillary_endothelial_cell,False,tabula,muscle
CAV1,muscle-capillary_endothelial_cell,False,tabula,muscle
MT1E,muscle-capillary_endothelial_cell,False,tabula,muscle
EPAS1,muscle-capillary_endothelial_cell,True,tabula,muscle
SLC9A3R2,muscle-capillary_endothelial_cell,False,tabula,muscle
RGCC,muscle-capillary_endothelial_cell,False,tabula,muscle
ID3,muscle-capillary_endothelial_cell,False,tabula,muscle
CD59,muscle-capillary_endothelial_cell,True,tabula,muscle
IER2,muscle-capillary_endothelial_cell,False,tabula,muscle
FABP4,muscle-capillary_endothelial_cell,False,tabula,muscle
CXCL2,muscle-capillary_endothelial_cell,False,tabula,muscle
MT1A,muscle-capillary_endothelial_cell,False,tabula,muscle
EMP1,muscle-capillary_endothelial_cell,False,tabula,muscle
CD36,muscle-capillary_endothelial_cell,False,tabula,muscle
DNAJA1,muscle-capillary_endothelial_cell,False,tabula,muscle
HNRNPA2B1,muscle-capillary_endothelial_cell,False,tabula,muscle
FLT1,muscle-capillary_endothelial_cell,False,tabula,muscle
CDKN1A,muscle-capillary_endothelial_cell,False,tabula,muscle
RPS8,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL21,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS9,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS6,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS7,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPSA,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
EEF1A1,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
FAU,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL28,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL29,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL11,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL12,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL15,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL14,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS5,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS2,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS3,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
B2M,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL19,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL18,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL41,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
EIF1,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS27,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS29,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS28,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
NACA,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
ND2,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS21,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
ND1,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
ND4,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS23,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
ND3,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
ND5,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS24,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL5,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL6,"muscle-cd4-positive,_alpha-beta_t_cell",True,tabula,muscle
RPL3,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL30,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL32,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
ATP6,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL34,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL9,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL8,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS16,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS15,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS18,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS19,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
FTH1,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL37,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
COX3,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL36,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
COX2,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL39,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
COX1,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS11,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS14,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS13,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL13A,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS3A,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
PTMA,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL37A,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
CYTB,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS15A,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS27A,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL35A,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL23A,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
TPT1,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPLP2,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPLP1,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL10A,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS4X,"muscle-cd4-positive,_alpha-beta_t_cell",True,tabula,muscle
TMSB4X,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL18A,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL7A,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
VIM,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
ZFP36,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
JUND,"muscle-cd4-positive,_alpha-beta_t_cell",True,tabula,muscle
TMSB10,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
FOS,"muscle-cd4-positive,_alpha-beta_t_cell",True,tabula,muscle
HSPA1A,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS20,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
HSP90AA1,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
SRGN,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
DNAJB1,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
UBA52,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
HSP90AB1,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
CCL4,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS25,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
BTG1,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
TNFAIP3,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL26,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL27A,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL35,"muscle-cd4-positive,_alpha-beta_t_cell",True,tabula,muscle
ZFP36L2,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
TSC22D3,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL27,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
CXCR4,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
IL7R,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL38,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
TXNIP,"muscle-cd4-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS8,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL21,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS9,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS6,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS7,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPSA,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
EEF1A1,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
FAU,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL28,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL29,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL11,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL12,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL15,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL14,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS5,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS2,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS3,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
B2M,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL19,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL18,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL41,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
EIF1,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS27,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS29,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS28,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
NACA,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
ND2,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS21,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
ND1,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
FTL,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
ND4,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS23,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
ND3,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
ND5,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS24,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL5,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL6,"muscle-cd8-positive,_alpha-beta_t_cell",True,tabula,muscle
RPL3,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL30,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL32,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
ATP6,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL34,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL9,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL8,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS16,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS15,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS18,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS19,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
FTH1,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL37,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
COX3,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL36,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
COX2,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL39,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
COX1,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS11,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS14,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS13,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL13A,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS3A,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
PTMA,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL37A,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
CYTB,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS15A,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS27A,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
H3-3B,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL35A,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL23A,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
TPT1,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPLP2,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPLP1,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL10A,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS4X,"muscle-cd8-positive,_alpha-beta_t_cell",True,tabula,muscle
TMSB4X,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL18A,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RACK1,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL7A,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
JUND,"muscle-cd8-positive,_alpha-beta_t_cell",True,tabula,muscle
HLA-B,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
TMSB10,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
FOS,"muscle-cd8-positive,_alpha-beta_t_cell",True,tabula,muscle
S100A4,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
HSPA1A,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
HSP90AA1,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
SRGN,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
DNAJB1,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
UBA52,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
HSP90AB1,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
CCL4,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS25,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
BTG1,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL26,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL27A,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL35,"muscle-cd8-positive,_alpha-beta_t_cell",True,tabula,muscle
HSPA8,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
ZFP36L2,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL27,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
CXCR4,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
IL7R,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPL38,"muscle-cd8-positive,_alpha-beta_t_cell",False,tabula,muscle
RPS8,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL21,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS9,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS6,muscle-endothelial_cell_of_artery,False,tabula,muscle
EEF1A1,muscle-endothelial_cell_of_artery,False,tabula,muscle
FAU,muscle-endothelial_cell_of_artery,False,tabula,muscle
S100A6,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL28,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL11,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL12,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL15,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS2,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS3,muscle-endothelial_cell_of_artery,False,tabula,muscle
B2M,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL19,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL41,muscle-endothelial_cell_of_artery,False,tabula,muscle
EIF1,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS27,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS29,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS28,muscle-endothelial_cell_of_artery,False,tabula,muscle
ND2,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS21,muscle-endothelial_cell_of_artery,False,tabula,muscle
ND1,muscle-endothelial_cell_of_artery,False,tabula,muscle
FTL,muscle-endothelial_cell_of_artery,False,tabula,muscle
ND4,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS23,muscle-endothelial_cell_of_artery,False,tabula,muscle
ND3,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS24,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL3,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL30,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL32,muscle-endothelial_cell_of_artery,False,tabula,muscle
ATP6,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL34,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL9,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL8,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS18,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS19,muscle-endothelial_cell_of_artery,False,tabula,muscle
FTH1,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL37,muscle-endothelial_cell_of_artery,False,tabula,muscle
COX3,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL36,muscle-endothelial_cell_of_artery,False,tabula,muscle
COX2,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL39,muscle-endothelial_cell_of_artery,False,tabula,muscle
COX1,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS14,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS13,muscle-endothelial_cell_of_artery,False,tabula,muscle
PTMA,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL37A,muscle-endothelial_cell_of_artery,False,tabula,muscle
CYTB,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS15A,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPS27A,muscle-endothelial_cell_of_artery,False,tabula,muscle
H3-3B,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPL35A,muscle-endothelial_cell_of_artery,False,tabula,muscle
TPT1,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPLP2,muscle-endothelial_cell_of_artery,False,tabula,muscle
RPLP1,muscle-endothelial_cell_of_artery,False,tabula,muscle
